dteday,season,year,month,hour,holiday,weekday,workingday,weathersit,casual,registered,total_rentals,time_of_day
2012-05-19,Summer,1,May,13,No,Saturday,No,Clear,332,372,704,Afternoon
2012-05-19,Summer,1,May,14,No,Saturday,No,Clear,361,369,730,Afternoon
2012-05-19,Summer,1,May,15,No,Saturday,No,Clear,356,316,672,Afternoon
2012-05-19,Summer,1,May,16,No,Saturday,No,Clear,331,311,642,Afternoon
2012-05-19,Summer,1,May,17,No,Saturday,No,Clear,279,347,626,Afternoon
2012-05-19,Summer,1,May,18,No,Saturday,No,Clear,254,391,645,Evening
2012-05-19,Summer,1,May,19,No,Saturday,No,Clear,203,229,432,Evening
2012-05-19,Summer,1,May,20,No,Saturday,No,Clear,118,197,315,Evening
2012-05-19,Summer,1,May,21,No,Saturday,No,Clear,81,178,259,Evening
2012-05-19,Summer,1,May,22,No,Saturday,No,Clear,104,234,338,Evening
2012-05-19,Summer,1,May,23,No,Saturday,No,Clear,71,168,239,Evening
2012-05-20,Summer,1,May,0,No,Sunday,No,Clear,42,128,170,Night
2012-05-20,Summer,1,May,1,No,Sunday,No,Clear,28,102,130,Night
2012-05-20,Summer,1,May,2,No,Sunday,No,Clear,36,62,98,Night
2012-05-20,Summer,1,May,3,No,Sunday,No,Clear,26,40,66,Night
2012-05-20,Summer,1,May,4,No,Sunday,No,Clear,2,14,16,Night
2012-05-20,Summer,1,May,5,No,Sunday,No,Clear,1,7,8,Night
2012-05-20,Summer,1,May,6,No,Sunday,No,Clear,4,21,25,Morning
2012-05-20,Summer,1,May,7,No,Sunday,No,Clear,35,55,90,Morning
2012-05-20,Summer,1,May,8,No,Sunday,No,Clear,51,120,171,Morning
2012-05-20,Summer,1,May,9,No,Sunday,No,Clear,129,184,313,Morning
2012-05-20,Summer,1,May,10,No,Sunday,No,Clear,174,258,432,Morning
2012-05-20,Summer,1,May,11,No,Sunday,No,Clear,258,323,581,Morning
2012-05-20,Summer,1,May,12,No,Sunday,No,Clear,247,390,637,Afternoon
2012-05-20,Summer,1,May,13,No,Sunday,No,Clear,244,363,607,Afternoon
2012-05-20,Summer,1,May,14,No,Sunday,No,Clear,236,307,543,Afternoon
2012-05-20,Summer,1,May,15,No,Sunday,No,Mist,246,256,502,Afternoon
2012-05-20,Summer,1,May,16,No,Sunday,No,Clear,238,339,577,Afternoon
2012-05-20,Summer,1,May,17,No,Sunday,No,Clear,209,340,549,Afternoon
2012-05-20,Summer,1,May,18,No,Sunday,No,Clear,146,328,474,Evening
2012-05-20,Summer,1,May,19,No,Sunday,No,Clear,142,260,402,Evening
2012-05-20,Summer,1,May,20,No,Sunday,No,Clear,83,191,274,Evening
2012-05-20,Summer,1,May,21,No,Sunday,No,Clear,51,182,233,Evening
2012-05-20,Summer,1,May,22,No,Sunday,No,Clear,44,101,145,Evening
2012-05-20,Summer,1,May,23,No,Sunday,No,Light rain,32,54,86,Evening
2012-05-21,Summer,1,May,0,No,Monday,Yes,Light rain,12,28,40,Night
2012-05-21,Summer,1,May,1,No,Monday,Yes,Light rain,4,11,15,Night
2012-05-21,Summer,1,May,2,No,Monday,Yes,Light rain,2,9,11,Night
2012-05-21,Summer,1,May,3,No,Monday,Yes,Mist,0,2,2,Night
2012-05-21,Summer,1,May,4,No,Monday,Yes,Light rain,2,5,7,Night
2012-05-21,Summer,1,May,5,No,Monday,Yes,Light rain,1,14,15,Night
2012-05-21,Summer,1,May,6,No,Monday,Yes,Light rain,3,76,79,Morning
2012-05-21,Summer,1,May,7,No,Monday,Yes,Light rain,7,146,153,Morning
2012-05-21,Summer,1,May,8,No,Monday,Yes,Light rain,12,258,270,Morning
2012-05-21,Summer,1,May,9,No,Monday,Yes,Light rain,14,172,186,Morning
2012-05-21,Summer,1,May,10,No,Monday,Yes,Light rain,28,71,99,Morning
2012-05-21,Summer,1,May,11,No,Monday,Yes,Mist,24,82,106,Morning
2012-05-21,Summer,1,May,12,No,Monday,Yes,Mist,46,124,170,Afternoon
2012-05-21,Summer,1,May,13,No,Monday,Yes,Light rain,49,135,184,Afternoon
2012-05-21,Summer,1,May,14,No,Monday,Yes,Light rain,45,135,180,Afternoon
2012-05-21,Summer,1,May,15,No,Monday,Yes,Mist,67,158,225,Afternoon
2012-05-21,Summer,1,May,16,No,Monday,Yes,Mist,46,269,315,Afternoon
2012-05-21,Summer,1,May,17,No,Monday,Yes,Mist,40,468,508,Afternoon
2012-05-21,Summer,1,May,18,No,Monday,Yes,Clear,52,478,530,Evening
2012-05-21,Summer,1,May,19,No,Monday,Yes,Clear,57,391,448,Evening
2012-05-21,Summer,1,May,20,No,Monday,Yes,Clear,44,292,336,Evening
2012-05-21,Summer,1,May,21,No,Monday,Yes,Clear,31,210,241,Evening
2012-05-21,Summer,1,May,22,No,Monday,Yes,Mist,26,116,142,Evening
2012-05-21,Summer,1,May,23,No,Monday,Yes,Clear,18,79,97,Evening
2012-05-22,Summer,1,May,0,No,Tuesday,Yes,Clear,10,26,36,Night
2012-05-22,Summer,1,May,1,No,Tuesday,Yes,Mist,11,16,27,Night
2012-05-22,Summer,1,May,2,No,Tuesday,Yes,Mist,1,10,11,Night
2012-05-22,Summer,1,May,3,No,Tuesday,Yes,Mist,0,5,5,Night
2012-05-22,Summer,1,May,4,No,Tuesday,Yes,Mist,0,7,7,Night
2012-05-22,Summer,1,May,5,No,Tuesday,Yes,Light rain,0,17,17,Night
2012-05-22,Summer,1,May,6,No,Tuesday,Yes,Light rain,8,129,137,Morning
2012-05-22,Summer,1,May,7,No,Tuesday,Yes,Light rain,9,315,324,Morning
2012-05-22,Summer,1,May,8,No,Tuesday,Yes,Mist,20,570,590,Morning
2012-05-22,Summer,1,May,9,No,Tuesday,Yes,Mist,46,287,333,Morning
2012-05-22,Summer,1,May,10,No,Tuesday,Yes,Mist,52,148,200,Morning
2012-05-22,Summer,1,May,11,No,Tuesday,Yes,Mist,39,150,189,Morning
2012-05-22,Summer,1,May,12,No,Tuesday,Yes,Mist,76,178,254,Afternoon
2012-05-22,Summer,1,May,13,No,Tuesday,Yes,Mist,48,195,243,Afternoon
2012-05-22,Summer,1,May,14,No,Tuesday,Yes,Mist,73,149,222,Afternoon
2012-05-22,Summer,1,May,15,No,Tuesday,Yes,Clear,54,191,245,Afternoon
2012-05-22,Summer,1,May,16,No,Tuesday,Yes,Clear,70,316,386,Afternoon
2012-05-22,Summer,1,May,17,No,Tuesday,Yes,Clear,69,716,785,Afternoon
2012-05-22,Summer,1,May,18,No,Tuesday,Yes,Clear,76,709,785,Evening
2012-05-22,Summer,1,May,19,No,Tuesday,Yes,Clear,44,320,364,Evening
2012-05-22,Summer,1,May,20,No,Tuesday,Yes,Clear,54,319,373,Evening
2012-05-22,Summer,1,May,21,No,Tuesday,Yes,Clear,28,233,261,Evening
2012-05-22,Summer,1,May,22,No,Tuesday,Yes,Clear,17,157,174,Evening
2012-05-22,Summer,1,May,23,No,Tuesday,Yes,Clear,14,91,105,Evening
2012-05-23,Summer,1,May,0,No,Wednesday,Yes,Clear,19,28,47,Night
2012-05-23,Summer,1,May,1,No,Wednesday,Yes,Clear,23,9,32,Night
2012-05-23,Summer,1,May,2,No,Wednesday,Yes,Mist,2,10,12,Night
2012-05-23,Summer,1,May,3,No,Wednesday,Yes,Clear,0,5,5,Night
2012-05-23,Summer,1,May,4,No,Wednesday,Yes,Light rain,0,3,3,Night
2012-05-23,Summer,1,May,5,No,Wednesday,Yes,Light rain,6,29,35,Night
2012-05-23,Summer,1,May,6,No,Wednesday,Yes,Clear,6,154,160,Morning
2012-05-23,Summer,1,May,7,No,Wednesday,Yes,Clear,16,452,468,Morning
2012-05-23,Summer,1,May,8,No,Wednesday,Yes,Clear,38,681,719,Morning
2012-05-23,Summer,1,May,9,No,Wednesday,Yes,Mist,39,258,297,Morning
2012-05-23,Summer,1,May,10,No,Wednesday,Yes,Clear,52,139,191,Morning
2012-05-23,Summer,1,May,11,No,Wednesday,Yes,Clear,46,151,197,Morning
2012-05-23,Summer,1,May,12,No,Wednesday,Yes,Mist,42,206,248,Afternoon
2012-05-23,Summer,1,May,13,No,Wednesday,Yes,Mist,69,201,270,Afternoon
2012-05-23,Summer,1,May,14,No,Wednesday,Yes,Clear,67,181,248,Afternoon
2012-05-23,Summer,1,May,15,No,Wednesday,Yes,Mist,65,192,257,Afternoon
2012-05-23,Summer,1,May,16,No,Wednesday,Yes,Light rain,62,216,278,Afternoon
2012-05-23,Summer,1,May,17,No,Wednesday,Yes,Light rain,45,240,285,Afternoon
2012-05-23,Summer,1,May,18,No,Wednesday,Yes,Light rain,31,296,327,Evening
2012-05-23,Summer,1,May,19,No,Wednesday,Yes,Mist,40,336,376,Evening
2012-05-23,Summer,1,May,20,No,Wednesday,Yes,Mist,28,267,295,Evening
2012-05-23,Summer,1,May,21,No,Wednesday,Yes,Mist,24,221,245,Evening
2012-05-23,Summer,1,May,22,No,Wednesday,Yes,Mist,23,136,159,Evening
2012-05-23,Summer,1,May,23,No,Wednesday,Yes,Clear,23,83,106,Evening
2012-05-24,Summer,1,May,0,No,Thursday,Yes,Clear,7,49,56,Night
2012-05-24,Summer,1,May,1,No,Thursday,Yes,Clear,9,21,30,Night
2012-05-24,Summer,1,May,2,No,Thursday,Yes,Clear,1,15,16,Night
2012-05-24,Summer,1,May,3,No,Thursday,Yes,Mist,1,3,4,Night
2012-05-24,Summer,1,May,4,No,Thursday,Yes,Mist,0,5,5,Night
2012-05-24,Summer,1,May,5,No,Thursday,Yes,Mist,1,29,30,Night
2012-05-24,Summer,1,May,6,No,Thursday,Yes,Mist,10,146,156,Morning
2012-05-24,Summer,1,May,7,No,Thursday,Yes,Clear,22,393,415,Morning
2012-05-24,Summer,1,May,8,No,Thursday,Yes,Clear,33,659,692,Morning
2012-05-24,Summer,1,May,9,No,Thursday,Yes,Clear,34,267,301,Morning
2012-05-24,Summer,1,May,10,No,Thursday,Yes,Clear,47,138,185,Morning
2012-05-24,Summer,1,May,11,No,Thursday,Yes,Clear,61,160,221,Morning
2012-05-24,Summer,1,May,12,No,Thursday,Yes,Clear,76,213,289,Afternoon
2012-05-24,Summer,1,May,13,No,Thursday,Yes,Clear,69,233,302,Afternoon
2012-05-24,Summer,1,May,14,No,Thursday,Yes,Clear,72,180,252,Afternoon
2012-05-24,Summer,1,May,15,No,Thursday,Yes,Clear,69,222,291,Afternoon
2012-05-24,Summer,1,May,16,No,Thursday,Yes,Clear,61,329,390,Afternoon
2012-05-24,Summer,1,May,17,No,Thursday,Yes,Clear,120,678,798,Afternoon
2012-05-24,Summer,1,May,18,No,Thursday,Yes,Clear,118,634,752,Evening
2012-05-24,Summer,1,May,19,No,Thursday,Yes,Clear,76,416,492,Evening
2012-05-24,Summer,1,May,20,No,Thursday,Yes,Mist,55,343,398,Evening
2012-05-24,Summer,1,May,21,No,Thursday,Yes,Light rain,48,237,285,Evening
2012-05-24,Summer,1,May,22,No,Thursday,Yes,Mist,33,210,243,Evening
2012-05-24,Summer,1,May,23,No,Thursday,Yes,Mist,36,131,167,Evening
2012-05-25,Summer,1,May,0,No,Friday,Yes,Clear,10,63,73,Night
2012-05-25,Summer,1,May,1,No,Friday,Yes,Clear,8,34,42,Night
2012-05-25,Summer,1,May,2,No,Friday,Yes,Mist,7,16,23,Night
2012-05-25,Summer,1,May,3,No,Friday,Yes,Mist,8,6,14,Night
2012-05-25,Summer,1,May,4,No,Friday,Yes,Mist,3,6,9,Night
2012-05-25,Summer,1,May,5,No,Friday,Yes,Mist,2,28,30,Night
2012-05-25,Summer,1,May,6,No,Friday,Yes,Mist,5,108,113,Morning
2012-05-25,Summer,1,May,7,No,Friday,Yes,Mist,7,352,359,Morning
2012-05-25,Summer,1,May,8,No,Friday,Yes,Mist,32,551,583,Morning
2012-05-25,Summer,1,May,9,No,Friday,Yes,Mist,52,288,340,Morning
2012-05-25,Summer,1,May,10,No,Friday,Yes,Clear,69,163,232,Morning
2012-05-25,Summer,1,May,11,No,Friday,Yes,Clear,90,193,283,Morning
2012-05-25,Summer,1,May,12,No,Friday,Yes,Clear,84,237,321,Afternoon
2012-05-25,Summer,1,May,13,No,Friday,Yes,Clear,86,247,333,Afternoon
2012-05-25,Summer,1,May,14,No,Friday,Yes,Clear,104,263,367,Afternoon
2012-05-25,Summer,1,May,15,No,Friday,Yes,Clear,106,360,466,Afternoon
2012-05-25,Summer,1,May,16,No,Friday,Yes,Clear,137,447,584,Afternoon
2012-05-25,Summer,1,May,17,No,Friday,Yes,Clear,124,529,653,Afternoon
2012-05-25,Summer,1,May,18,No,Friday,Yes,Clear,131,391,522,Evening
2012-05-25,Summer,1,May,19,No,Friday,Yes,Clear,111,293,404,Evening
2012-05-25,Summer,1,May,20,No,Friday,Yes,Clear,80,270,350,Evening
2012-05-25,Summer,1,May,21,No,Friday,Yes,Clear,62,193,255,Evening
2012-05-25,Summer,1,May,22,No,Friday,Yes,Clear,65,147,212,Evening
2012-05-25,Summer,1,May,23,No,Friday,Yes,Clear,34,132,166,Evening
2012-05-26,Summer,1,May,0,No,Saturday,No,Clear,18,98,116,Night
2012-05-26,Summer,1,May,1,No,Saturday,No,Clear,18,64,82,Night
2012-05-26,Summer,1,May,2,No,Saturday,No,Clear,9,55,64,Night
2012-05-26,Summer,1,May,3,No,Saturday,No,Clear,9,22,31,Night
2012-05-26,Summer,1,May,4,No,Saturday,No,Clear,0,2,2,Night
2012-05-26,Summer,1,May,5,No,Saturday,No,Clear,0,10,10,Night
2012-05-26,Summer,1,May,6,No,Saturday,No,Clear,6,25,31,Morning
2012-05-26,Summer,1,May,7,No,Saturday,No,Mist,10,44,54,Morning
2012-05-26,Summer,1,May,8,No,Saturday,No,Clear,38,103,141,Morning
2012-05-26,Summer,1,May,9,No,Saturday,No,Clear,97,192,289,Morning
2012-05-26,Summer,1,May,10,No,Saturday,No,Clear,181,256,437,Morning
2012-05-26,Summer,1,May,11,No,Saturday,No,Clear,208,312,520,Morning
2012-05-26,Summer,1,May,12,No,Saturday,No,Clear,236,293,529,Afternoon
2012-05-26,Summer,1,May,13,No,Saturday,No,Clear,265,274,539,Afternoon
2012-05-26,Summer,1,May,14,No,Saturday,No,Clear,307,257,564,Afternoon
2012-05-26,Summer,1,May,15,No,Saturday,No,Clear,274,239,513,Afternoon
2012-05-26,Summer,1,May,16,No,Saturday,No,Clear,261,243,504,Afternoon
2012-05-26,Summer,1,May,17,No,Saturday,No,Mist,235,227,462,Afternoon
2012-05-26,Summer,1,May,18,No,Saturday,No,Mist,199,216,415,Evening
2012-05-26,Summer,1,May,19,No,Saturday,No,Mist,159,214,373,Evening
2012-05-26,Summer,1,May,20,No,Saturday,No,Mist,103,152,255,Evening
2012-05-26,Summer,1,May,21,No,Saturday,No,Mist,100,151,251,Evening
2012-05-26,Summer,1,May,22,No,Saturday,No,Clear,86,118,204,Evening
2012-05-26,Summer,1,May,23,No,Saturday,No,Clear,36,114,150,Evening
2012-05-27,Summer,1,May,0,No,Sunday,No,Mist,48,89,137,Night
2012-05-27,Summer,1,May,1,No,Sunday,No,Clear,17,61,78,Night
2012-05-27,Summer,1,May,2,No,Sunday,No,Clear,16,45,61,Night
2012-05-27,Summer,1,May,3,No,Sunday,No,Clear,11,25,36,Night
2012-05-27,Summer,1,May,4,No,Sunday,No,Clear,4,7,11,Night
2012-05-27,Summer,1,May,5,No,Sunday,No,Clear,2,5,7,Night
2012-05-27,Summer,1,May,6,No,Sunday,No,Clear,8,14,22,Morning
2012-05-27,Summer,1,May,7,No,Sunday,No,Clear,22,30,52,Morning
2012-05-27,Summer,1,May,8,No,Sunday,No,Clear,69,82,151,Morning
2012-05-27,Summer,1,May,9,No,Sunday,No,Clear,130,140,270,Morning
2012-05-27,Summer,1,May,10,No,Sunday,No,Clear,209,215,424,Morning
2012-05-27,Summer,1,May,11,No,Sunday,No,Clear,268,251,519,Morning
2012-05-27,Summer,1,May,12,No,Sunday,No,Clear,301,269,570,Afternoon
2012-05-27,Summer,1,May,13,No,Sunday,No,Clear,270,228,498,Afternoon
2012-05-27,Summer,1,May,14,No,Sunday,No,Clear,317,230,547,Afternoon
2012-05-27,Summer,1,May,15,No,Sunday,No,Clear,290,245,535,Afternoon
2012-05-27,Summer,1,May,16,No,Sunday,No,Clear,258,243,501,Afternoon
2012-05-27,Summer,1,May,17,No,Sunday,No,Clear,275,247,522,Afternoon
2012-05-27,Summer,1,May,18,No,Sunday,No,Clear,266,252,518,Evening
2012-05-27,Summer,1,May,19,No,Sunday,No,Clear,230,212,442,Evening
2012-05-27,Summer,1,May,20,No,Sunday,No,Clear,168,224,392,Evening
2012-05-27,Summer,1,May,21,No,Sunday,No,Light rain,64,79,143,Evening
2012-05-27,Summer,1,May,22,No,Sunday,No,Light rain,9,50,59,Evening
2012-05-27,Summer,1,May,23,No,Sunday,No,Light rain,31,65,96,Evening
2012-05-28,Summer,1,May,0,Yes,Monday,No,Clear,21,44,65,Night
2012-05-28,Summer,1,May,1,Yes,Monday,No,Mist,14,45,59,Night
2012-05-28,Summer,1,May,2,Yes,Monday,No,Clear,20,28,48,Night
2012-05-28,Summer,1,May,3,Yes,Monday,No,Clear,6,12,18,Night
2012-05-28,Summer,1,May,4,Yes,Monday,No,Clear,2,4,6,Night
2012-05-28,Summer,1,May,5,Yes,Monday,No,Clear,4,5,9,Night
2012-05-28,Summer,1,May,6,Yes,Monday,No,Clear,6,14,20,Morning
2012-05-28,Summer,1,May,7,Yes,Monday,No,Clear,24,43,67,Morning
2012-05-28,Summer,1,May,8,Yes,Monday,No,Clear,62,93,155,Morning
2012-05-28,Summer,1,May,9,Yes,Monday,No,Clear,121,142,263,Morning
2012-05-28,Summer,1,May,10,Yes,Monday,No,Clear,189,175,364,Morning
2012-05-28,Summer,1,May,11,Yes,Monday,No,Clear,254,222,476,Morning
2012-05-28,Summer,1,May,12,Yes,Monday,No,Clear,233,292,525,Afternoon
2012-05-28,Summer,1,May,13,Yes,Monday,No,Clear,272,284,556,Afternoon
2012-05-28,Summer,1,May,14,Yes,Monday,No,Clear,238,227,465,Afternoon
2012-05-28,Summer,1,May,15,Yes,Monday,No,Clear,181,279,460,Afternoon
2012-05-28,Summer,1,May,16,Yes,Monday,No,Clear,223,278,501,Afternoon
2012-05-28,Summer,1,May,17,Yes,Monday,No,Clear,158,247,405,Afternoon
2012-05-28,Summer,1,May,18,Yes,Monday,No,Clear,132,251,383,Evening
2012-05-28,Summer,1,May,19,Yes,Monday,No,Clear,148,247,395,Evening
2012-05-28,Summer,1,May,20,Yes,Monday,No,Clear,114,203,317,Evening
2012-05-28,Summer,1,May,21,Yes,Monday,No,Clear,66,181,247,Evening
2012-05-28,Summer,1,May,22,Yes,Monday,No,Clear,47,110,157,Evening
2012-05-28,Summer,1,May,23,Yes,Monday,No,Clear,22,60,82,Evening
2012-05-29,Summer,1,May,0,No,Tuesday,Yes,Clear,12,33,45,Night
2012-05-29,Summer,1,May,1,No,Tuesday,Yes,Clear,1,13,14,Night
2012-05-29,Summer,1,May,2,No,Tuesday,Yes,Clear,0,8,8,Night
2012-05-29,Summer,1,May,3,No,Tuesday,Yes,Clear,1,2,3,Night
2012-05-29,Summer,1,May,4,No,Tuesday,Yes,Clear,0,5,5,Night
2012-05-29,Summer,1,May,5,No,Tuesday,Yes,Clear,1,32,33,Night
2012-05-29,Summer,1,May,6,No,Tuesday,Yes,Clear,9,145,154,Morning
2012-05-29,Summer,1,May,7,No,Tuesday,Yes,Clear,19,431,450,Morning
2012-05-29,Summer,1,May,8,No,Tuesday,Yes,Clear,46,588,634,Morning
2012-05-29,Summer,1,May,9,No,Tuesday,Yes,Clear,26,231,257,Morning
2012-05-29,Summer,1,May,10,No,Tuesday,Yes,Clear,67,116,183,Morning
2012-05-29,Summer,1,May,11,No,Tuesday,Yes,Clear,50,147,197,Morning
2012-05-29,Summer,1,May,12,No,Tuesday,Yes,Clear,56,181,237,Afternoon
2012-05-29,Summer,1,May,13,No,Tuesday,Yes,Clear,63,176,239,Afternoon
2012-05-29,Summer,1,May,14,No,Tuesday,Yes,Clear,80,158,238,Afternoon
2012-05-29,Summer,1,May,15,No,Tuesday,Yes,Clear,71,185,256,Afternoon
2012-05-29,Summer,1,May,16,No,Tuesday,Yes,Clear,73,320,393,Afternoon
2012-05-29,Summer,1,May,17,No,Tuesday,Yes,Clear,107,674,781,Afternoon
2012-05-29,Summer,1,May,18,No,Tuesday,Yes,Clear,78,632,710,Evening
2012-05-29,Summer,1,May,19,No,Tuesday,Yes,Clear,69,457,526,Evening
2012-05-29,Summer,1,May,20,No,Tuesday,Yes,Light rain,36,168,204,Evening
2012-05-29,Summer,1,May,21,No,Tuesday,Yes,Light rain,3,68,71,Evening
2012-05-29,Summer,1,May,22,No,Tuesday,Yes,Mist,2,53,55,Evening
2012-05-29,Summer,1,May,23,No,Tuesday,Yes,Light rain,10,40,50,Evening
2012-05-30,Summer,1,May,0,No,Wednesday,Yes,Light rain,4,32,36,Night
2012-05-30,Summer,1,May,1,No,Wednesday,Yes,Light rain,0,4,4,Night
2012-05-30,Summer,1,May,2,No,Wednesday,Yes,Light rain,1,4,5,Night
2012-05-30,Summer,1,May,3,No,Wednesday,Yes,Light rain,0,5,5,Night
2012-05-30,Summer,1,May,4,No,Wednesday,Yes,Mist,0,6,6,Night
2012-05-30,Summer,1,May,5,No,Wednesday,Yes,Mist,1,40,41,Night
2012-05-30,Summer,1,May,6,No,Wednesday,Yes,Mist,5,139,144,Morning
2012-05-30,Summer,1,May,7,No,Wednesday,Yes,Light rain,14,469,483,Morning
2012-05-30,Summer,1,May,8,No,Wednesday,Yes,Mist,29,642,671,Morning
2012-05-30,Summer,1,May,9,No,Wednesday,Yes,Mist,23,282,305,Morning
2012-05-30,Summer,1,May,10,No,Wednesday,Yes,Mist,39,138,177,Morning
2012-05-30,Summer,1,May,11,No,Wednesday,Yes,Mist,53,155,208,Morning
2012-05-30,Summer,1,May,12,No,Wednesday,Yes,Clear,33,220,253,Afternoon
2012-05-30,Summer,1,May,13,No,Wednesday,Yes,Clear,53,236,289,Afternoon
2012-05-30,Summer,1,May,14,No,Wednesday,Yes,Clear,44,208,252,Afternoon
2012-05-30,Summer,1,May,15,No,Wednesday,Yes,Clear,54,221,275,Afternoon
2012-05-30,Summer,1,May,16,No,Wednesday,Yes,Clear,46,352,398,Afternoon
2012-05-30,Summer,1,May,17,No,Wednesday,Yes,Clear,83,756,839,Afternoon
2012-05-30,Summer,1,May,18,No,Wednesday,Yes,Clear,50,746,796,Evening
2012-05-30,Summer,1,May,19,No,Wednesday,Yes,Clear,50,506,556,Evening
2012-05-30,Summer,1,May,20,No,Wednesday,Yes,Mist,57,374,431,Evening
2012-05-30,Summer,1,May,21,No,Wednesday,Yes,Clear,41,263,304,Evening
2012-05-30,Summer,1,May,22,No,Wednesday,Yes,Clear,26,191,217,Evening
2012-05-30,Summer,1,May,23,No,Wednesday,Yes,Clear,39,121,160,Evening
2012-05-31,Summer,1,May,0,No,Thursday,Yes,Clear,13,48,61,Night
2012-05-31,Summer,1,May,1,No,Thursday,Yes,Clear,4,22,26,Night
2012-05-31,Summer,1,May,2,No,Thursday,Yes,Clear,6,8,14,Night
2012-05-31,Summer,1,May,3,No,Thursday,Yes,Clear,0,8,8,Night
2012-05-31,Summer,1,May,4,No,Thursday,Yes,Clear,0,8,8,Night
2012-05-31,Summer,1,May,5,No,Thursday,Yes,Clear,1,32,33,Night
2012-05-31,Summer,1,May,6,No,Thursday,Yes,Clear,7,171,178,Morning
2012-05-31,Summer,1,May,7,No,Thursday,Yes,Clear,18,489,507,Morning
2012-05-31,Summer,1,May,8,No,Thursday,Yes,Clear,18,675,693,Morning
2012-05-31,Summer,1,May,9,No,Thursday,Yes,Clear,47,264,311,Morning
2012-05-31,Summer,1,May,10,No,Thursday,Yes,Clear,65,155,220,Morning
2012-05-31,Summer,1,May,11,No,Thursday,Yes,Clear,65,153,218,Morning
2012-05-31,Summer,1,May,12,No,Thursday,Yes,Clear,62,230,292,Afternoon
2012-05-31,Summer,1,May,13,No,Thursday,Yes,Clear,77,216,293,Afternoon
2012-05-31,Summer,1,May,14,No,Thursday,Yes,Clear,61,193,254,Afternoon
2012-05-31,Summer,1,May,15,No,Thursday,Yes,Clear,81,209,290,Afternoon
2012-05-31,Summer,1,May,16,No,Thursday,Yes,Clear,103,384,487,Afternoon
2012-05-31,Summer,1,May,17,No,Thursday,Yes,Clear,85,742,827,Afternoon
2012-05-31,Summer,1,May,18,No,Thursday,Yes,Clear,85,700,785,Evening
2012-05-31,Summer,1,May,19,No,Thursday,Yes,Clear,104,487,591,Evening
2012-05-31,Summer,1,May,20,No,Thursday,Yes,Clear,88,391,479,Evening
2012-05-31,Summer,1,May,21,No,Thursday,Yes,Clear,41,318,359,Evening
2012-05-31,Summer,1,May,22,No,Thursday,Yes,Clear,43,221,264,Evening
2012-05-31,Summer,1,May,23,No,Thursday,Yes,Clear,26,114,140,Evening
2012-06-01,Summer,1,June,0,No,Friday,Yes,Clear,10,76,86,Night
2012-06-01,Summer,1,June,1,No,Friday,Yes,Clear,0,34,34,Night
2012-06-01,Summer,1,June,2,No,Friday,Yes,Clear,3,13,16,Night
2012-06-01,Summer,1,June,3,No,Friday,Yes,Mist,0,4,4,Night
2012-06-01,Summer,1,June,4,No,Friday,Yes,Mist,1,5,6,Night
2012-06-01,Summer,1,June,5,No,Friday,Yes,Mist,4,41,45,Night
2012-06-01,Summer,1,June,6,No,Friday,Yes,Light rain,5,136,141,Morning
2012-06-01,Summer,1,June,7,No,Friday,Yes,Mist,33,369,402,Morning
2012-06-01,Summer,1,June,8,No,Friday,Yes,Mist,19,675,694,Morning
2012-06-01,Summer,1,June,9,No,Friday,Yes,Mist,24,274,298,Morning
2012-06-01,Summer,1,June,10,No,Friday,Yes,Mist,49,155,204,Morning
2012-06-01,Summer,1,June,11,No,Friday,Yes,Mist,42,193,235,Morning
2012-06-01,Summer,1,June,12,No,Friday,Yes,Mist,72,238,310,Afternoon
2012-06-01,Summer,1,June,13,No,Friday,Yes,Clear,76,240,316,Afternoon
2012-06-01,Summer,1,June,14,No,Friday,Yes,Light rain,55,199,254,Afternoon
2012-06-01,Summer,1,June,15,No,Friday,Yes,Light rain,45,213,258,Afternoon
2012-06-01,Summer,1,June,16,No,Friday,Yes,Light rain,36,186,222,Afternoon
2012-06-01,Summer,1,June,17,No,Friday,Yes,Light rain,25,202,227,Afternoon
2012-06-01,Summer,1,June,18,No,Friday,Yes,Light rain,10,100,110,Evening
2012-06-01,Summer,1,June,19,No,Friday,Yes,Light rain,4,41,45,Evening
2012-06-01,Summer,1,June,20,No,Friday,Yes,Light rain,1,38,39,Evening
2012-06-01,Summer,1,June,21,No,Friday,Yes,Light rain,12,73,85,Evening
2012-06-01,Summer,1,June,22,No,Friday,Yes,Light rain,1,22,23,Evening
2012-06-01,Summer,1,June,23,No,Friday,Yes,Light rain,6,67,73,Evening
2012-06-02,Summer,1,June,0,No,Saturday,No,Mist,5,81,86,Night
2012-06-02,Summer,1,June,1,No,Saturday,No,Mist,15,61,76,Night
2012-06-02,Summer,1,June,2,No,Saturday,No,Mist,3,38,41,Night
2012-06-02,Summer,1,June,3,No,Saturday,No,Clear,8,18,26,Night
2012-06-02,Summer,1,June,4,No,Saturday,No,Clear,2,11,13,Night
2012-06-02,Summer,1,June,5,No,Saturday,No,Clear,1,11,12,Night
2012-06-02,Summer,1,June,6,No,Saturday,No,Mist,5,31,36,Morning
2012-06-02,Summer,1,June,7,No,Saturday,No,Clear,9,77,86,Morning
2012-06-02,Summer,1,June,8,No,Saturday,No,Clear,30,180,210,Morning
2012-06-02,Summer,1,June,9,No,Saturday,No,Clear,89,243,332,Morning
